Sentence,LenFacScore,Score,predicted_sent,logprobs,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name has gone to .,-4.11920690536499,-24.715242385864258,"what , a . be","[-3.405649185180664, -3.2062482833862305, -8.771364212036133, -6.947010040283203, -2.3842146396636963, -0.0007569308509118855]",bad,drop_argument,775,syntax,argument_structure,sample7,-3.5843873023986816,-4.11920690536499,TRUE
Name has left .,-3.5843873023986816,-17.92193603515625,"what , a .","[-3.405649185180664, -3.2062482833862305, -10.303213119506836, -1.0062665939331055, -0.0005576247931458056]",good,drop_argument,775,syntax,argument_structure,sample7,-3.5843873023986816,-4.11920690536499,TRUE
Name has gone to .,-2.674201726913452,-16.045209884643555,"what , a to sleep","[-3.1054515838623047, -4.000607013702393, -4.515781879425049, -0.47820690274238586, -3.9448375701904297, -0.0003251500893384218]",bad,drop_argument,775,syntax,argument_structure,sample8,-3.5764992237091064,-2.674201726913452,FALSE
Name has left .,-3.5764992237091064,-17.882495880126953,"what , a .","[-3.1054515838623047, -4.000607013702393, -9.094502449035645, -1.6813628673553467, -0.0005719218170270324]",good,drop_argument,775,syntax,argument_structure,sample8,-3.5764992237091064,-2.674201726913452,FALSE
Name has gone to .,-3.347106695175171,-20.082639694213867,"what , a to get","[-3.224195957183838, -3.634328842163086, -7.404175281524658, -1.0014259815216064, -4.818060874938965, -0.0004520586517173797]",bad,drop_argument,775,syntax,argument_structure,sample9,-3.8965156078338623,-3.347106695175171,FALSE
Name has left .,-3.8965156078338623,-19.48257827758789,"what , a .","[-3.224195957183838, -3.634328842163086, -11.272476196289062, -1.3510576486587524, -0.0005202132160775363]",good,drop_argument,775,syntax,argument_structure,sample9,-3.8965156078338623,-3.347106695175171,FALSE
Name does run around .,-4.315216541290283,-25.891300201416016,"what , n't . .","[-3.038832426071167, -5.434693813323975, -10.406760215759277, -5.924521446228027, -1.0861777067184448, -0.00031442465842701495]",good,drop_argument,784,syntax,argument_structure,sample1,-4.315216541290283,-4.18187141418457,FALSE
Name does fire .,-4.18187141418457,-20.90935707092285,"what , n't .","[-3.038832426071167, -5.434693813323975, -10.891161918640137, -1.5442222356796265, -0.00044550508027896285]",bad,drop_argument,784,syntax,argument_structure,sample1,-4.315216541290283,-4.18187141418457,FALSE
Name does run around .,-4.642458438873291,-27.854751586914062,"what , n't . like","[-3.5443806648254395, -4.934142112731934, -11.846609115600586, -5.698476791381836, -1.8307931423187256, -0.00035065223346464336]",good,drop_argument,784,syntax,argument_structure,sample10,-4.642458438873291,-4.520066261291504,FALSE
Name does fire .,-4.520066261291504,-22.600330352783203,"what , n't ?","[-3.5443806648254395, -4.934142112731934, -11.598640441894531, -2.5227837562561035, -0.00038354191929101944]",bad,drop_argument,784,syntax,argument_structure,sample10,-4.642458438873291,-4.520066261291504,FALSE
Name does run around .,-4.904691219329834,-29.428146362304688,"what , n't . ?","[-3.3328781127929688, -4.9720306396484375, -11.903818130493164, -5.720212936401367, -3.4969286918640137, -0.002277877414599061]",good,drop_argument,784,syntax,argument_structure,sample2,-4.904691219329834,-4.572225570678711,FALSE
Name does fire .,-4.572225570678711,-22.861127853393555,"what , n't ?","[-3.3328781127929688, -4.9720306396484375, -12.496665954589844, -2.058069944381714, -0.001484959851950407]",bad,drop_argument,784,syntax,argument_structure,sample2,-4.904691219329834,-4.572225570678711,FALSE
Name does run around .,-4.568210124969482,-27.409259796142578,what . n't with you,"[-3.209115743637085, -5.463739395141602, -9.15938663482666, -6.459403991699219, -3.1172432899475098, -0.00036971885128878057]",good,drop_argument,784,syntax,argument_structure,sample3,-4.568210124969482,-3.8719801902771,FALSE
Name does fire .,-3.8719801902771,-19.359901428222656,what . n't .,"[-3.209115743637085, -5.463739395141602, -9.275496482849121, -1.4108965396881104, -0.000654602306894958]",bad,drop_argument,784,syntax,argument_structure,sample3,-4.568210124969482,-3.8719801902771,FALSE
Name does run around .,-5.106383323669434,-30.6382999420166,"what , n't like like","[-3.3675284385681152, -5.195915222167969, -10.148730278015137, -7.446622371673584, -4.477875709533691, -0.0016283836448565125]",good,drop_argument,784,syntax,argument_structure,sample4,-5.106383323669434,-4.501400947570801,FALSE
Name does fire .,-4.501400947570801,-22.50700569152832,"what , n't ?","[-3.3675284385681152, -5.195915222167969, -10.118234634399414, -3.82450795173645, -0.0008183944155462086]",bad,drop_argument,784,syntax,argument_structure,sample4,-5.106383323669434,-4.501400947570801,FALSE
Name does run around .,-5.004113674163818,-30.024682998657227,"what , n't . his","[-2.9871325492858887, -5.249740123748779, -11.700689315795898, -5.700323104858398, -4.386348724365234, -0.0004502712981775403]",good,drop_argument,784,syntax,argument_structure,sample5,-5.004113674163818,-4.243032932281494,FALSE
Name does fire .,-4.243032932281494,-21.215164184570312,"what , n't ?","[-2.9871325492858887, -5.249740123748779, -11.211528778076172, -1.7662290334701538, -0.0005327236140146852]",bad,drop_argument,784,syntax,argument_structure,sample5,-5.004113674163818,-4.243032932281494,FALSE
Name does run around .,-4.719888210296631,-28.31932830810547,"what , n't ? like","[-3.349701166152954, -5.594999313354492, -8.568807601928711, -8.138200759887695, -2.6670620441436768, -0.0005575056420639157]",good,drop_argument,784,syntax,argument_structure,sample6,-4.719888210296631,-4.326602935791016,FALSE
Name does fire .,-4.326602935791016,-21.633014678955078,"what , n't .","[-3.349701166152954, -5.594999313354492, -11.445196151733398, -1.2422609329223633, -0.0008593680104240775]",bad,drop_argument,784,syntax,argument_structure,sample6,-4.719888210296631,-4.326602935791016,FALSE
Name does run around .,-4.725816249847412,-28.354896545410156,"what , n't . .","[-3.405649185180664, -4.697519302368164, -11.560037612915039, -7.83837890625, -0.8526009321212769, -0.0007107115816324949]",good,drop_argument,784,syntax,argument_structure,sample7,-4.725816249847412,-4.15325927734375,FALSE
Name does fire .,-4.15325927734375,-20.76629638671875,"what , n't .","[-3.405649185180664, -4.697519302368164, -10.553803443908691, -2.108534812927246, -0.000789688085205853]",bad,drop_argument,784,syntax,argument_structure,sample7,-4.725816249847412,-4.15325927734375,FALSE
Name does run around .,-4.392365455627441,-26.35419273376465,"what , n't have like","[-3.1054515838623047, -5.4001874923706055, -10.0772123336792, -5.054357051849365, -2.7166171073913574, -0.00036566724884323776]",good,drop_argument,784,syntax,argument_structure,sample8,-4.392365455627441,-4.582973480224609,TRUE
Name does fire .,-4.582973480224609,-22.914867401123047,"what , n't ?","[-3.1054515838623047, -5.4001874923706055, -11.64019775390625, -2.7684173583984375, -0.0006139777251519263]",bad,drop_argument,784,syntax,argument_structure,sample8,-4.392365455627441,-4.582973480224609,TRUE
Name does run around .,-4.5065531730651855,-27.039318084716797,"what , n't . like","[-3.224195957183838, -4.6235833168029785, -10.57936954498291, -7.4850873947143555, -1.1265219449996948, -0.0005609607324004173]",good,drop_argument,784,syntax,argument_structure,sample9,-4.5065531730651855,-4.029374122619629,FALSE
Name does fire .,-4.029374122619629,-20.146869659423828,"what , n't ?","[-3.224195957183838, -4.6235833168029785, -9.394349098205566, -2.9042789936065674, -0.0004618293314706534]",bad,drop_argument,784,syntax,argument_structure,sample9,-4.5065531730651855,-4.029374122619629,FALSE
Name should n't drop by .,-5.3487229347229,-37.44105911254883,"what , you you it yourself","[-3.038832426071167, -9.705460548400879, -5.809426784515381, -6.959505081176758, -7.199361801147461, -4.728107452392578, -0.00036542891757562757]",bad,drop_argument,785,syntax,argument_structure,sample1,-5.009705066680908,-5.3487229347229,TRUE
Name should n't clean .,-5.009705066680908,-30.058231353759766,"what , you you ?","[-3.038832426071167, -9.705460548400879, -5.809426784515381, -7.988882541656494, -3.515226364135742, -0.0004020121123176068]",good,drop_argument,785,syntax,argument_structure,sample1,-5.009705066680908,-5.3487229347229,TRUE
Name should n't drop by .,-4.370410442352295,-30.59287452697754,"what , n't write it yourself","[-3.5443806648254395, -7.608027458190918, -1.7017905712127686, -6.698675155639648, -7.103532314300537, -3.9360733032226562, -0.00039569655200466514]",bad,drop_argument,785,syntax,argument_structure,sample10,-4.299899578094482,-4.370410442352295,TRUE
Name should n't clean .,-4.299899578094482,-25.799396514892578,"what , n't write ?","[-3.5443806648254395, -7.608027458190918, -1.7017905712127686, -8.587454795837402, -4.357068061828613, -0.0006771179032512009]",good,drop_argument,785,syntax,argument_structure,sample10,-4.299899578094482,-4.370410442352295,TRUE
Name should n't drop by .,-4.572449684143066,-32.00714874267578,"what , . have it Name","[-3.3328781127929688, -7.855046272277832, -1.875003695487976, -6.134237289428711, -9.141247749328613, -3.6677913665771484, -0.0009419057168997824]",bad,drop_argument,785,syntax,argument_structure,sample2,-4.518012523651123,-4.572449684143066,TRUE
Name should n't clean .,-4.518012523651123,-27.108076095581055,"what , . have ?","[-3.3328781127929688, -7.855046272277832, -1.875003695487976, -11.106168746948242, -2.937551498413086, -0.001427584677003324]",good,drop_argument,785,syntax,argument_structure,sample2,-4.518012523651123,-4.572449684143066,TRUE
Name should n't drop by .,-4.66803503036499,-32.676246643066406,what . be . it the,"[-3.209115743637085, -8.331976890563965, -3.669315814971924, -7.257281303405762, -7.369867324829102, -2.837908983230591, -0.0007803970365785062]",bad,drop_argument,785,syntax,argument_structure,sample3,-4.25608491897583,-4.66803503036499,TRUE
Name should n't clean .,-4.25608491897583,-25.536510467529297,what . be . .,"[-3.209115743637085, -8.331976890563965, -3.669315814971924, -8.839033126831055, -1.48639976978302, -0.0006685405969619751]",good,drop_argument,785,syntax,argument_structure,sample3,-4.25608491897583,-4.66803503036499,TRUE
Name should n't drop by .,-4.593743324279785,-32.15620422363281,"what , be you it yourself","[-3.3675284385681152, -8.265996932983398, -3.555966377258301, -5.184170722961426, -7.6061553955078125, -4.175452709197998, -0.0009353553177788854]",bad,drop_argument,785,syntax,argument_structure,sample4,-4.553339004516602,-4.593743324279785,TRUE
Name should n't clean .,-4.553339004516602,-27.32003402709961,"what , be you ?","[-3.3675284385681152, -8.265996932983398, -3.555966377258301, -8.840660095214844, -3.2889769077301025, -0.0009056995622813702]",good,drop_argument,785,syntax,argument_structure,sample4,-4.553339004516602,-4.593743324279785,TRUE
Name should n't drop by .,-4.754455089569092,-33.281185150146484,"what , be be it it","[-2.9871325492858887, -8.928472518920898, -2.8296573162078857, -6.235749244689941, -8.203384399414062, -4.0962066650390625, -0.000582644424866885]",bad,drop_argument,785,syntax,argument_structure,sample5,-3.942684412002564,-4.754455089569092,TRUE
Name should n't clean .,-3.942684412002564,-23.65610694885254,"what , be be .","[-2.9871325492858887, -8.928472518920898, -2.8296573162078857, -7.899393558502197, -1.011021375656128, -0.0004300146538298577]",good,drop_argument,785,syntax,argument_structure,sample5,-3.942684412002564,-4.754455089569092,TRUE
Name should n't drop by .,-4.5416646003723145,-31.79165267944336,"what , be . it yourself","[-3.349701166152954, -7.746495246887207, -3.988227367401123, -5.392062187194824, -8.222124099731445, -3.092503070831299, -0.0005374894244596362]",bad,drop_argument,785,syntax,argument_structure,sample6,-4.095674991607666,-4.5416646003723145,TRUE
Name should n't clean .,-4.095674991607666,-24.57404899597168,"what , be . ?","[-3.349701166152954, -7.746495246887207, -3.988227367401123, -7.676000118255615, -1.813023328781128, -0.0006019449210725725]",good,drop_argument,785,syntax,argument_structure,sample6,-4.095674991607666,-4.5416646003723145,TRUE
Name should n't drop by .,-4.404384136199951,-30.8306884765625,"what , be have the the","[-3.405649185180664, -7.442630767822266, -3.2254862785339355, -5.400348663330078, -8.437479019165039, -2.9182960987091064, -0.0007992172613739967]",bad,drop_argument,785,syntax,argument_structure,sample7,-4.534567356109619,-4.404384136199951,FALSE
Name should n't clean .,-4.534567356109619,-27.20740509033203,"what , be have your","[-3.405649185180664, -7.442630767822266, -3.2254862785339355, -8.520291328430176, -4.612430095672607, -0.0009177286992780864]",good,drop_argument,785,syntax,argument_structure,sample7,-4.534567356109619,-4.404384136199951,FALSE
Name should n't drop by .,-4.600306034088135,-32.20214080810547,"what , be have it yourself","[-3.1054515838623047, -8.37708854675293, -2.668713092803955, -5.535017013549805, -7.472066402435303, -5.043237209320068, -0.0005660838796757162]",bad,drop_argument,785,syntax,argument_structure,sample8,-4.66877031326294,-4.600306034088135,FALSE
Name should n't clean .,-4.66877031326294,-28.01262092590332,"what , be have up","[-3.1054515838623047, -8.37708854675293, -2.668713092803955, -8.80703353881836, -5.053631782531738, -0.0007032066932879388]",good,drop_argument,785,syntax,argument_structure,sample8,-4.66877031326294,-4.600306034088135,FALSE
Name should n't drop by .,-4.718394756317139,-33.02876281738281,"what , be be it yourself","[-3.224195957183838, -8.46440601348877, -3.481916904449463, -5.75181245803833, -8.045465469360352, -4.060554027557373, -0.0004122599493712187]",bad,drop_argument,785,syntax,argument_structure,sample9,-4.528911113739014,-4.718394756317139,TRUE
Name should n't clean .,-4.528911113739014,-27.1734676361084,"what , be be it","[-3.224195957183838, -8.46440601348877, -3.481916904449463, -8.557493209838867, -3.4448049068450928, -0.0006507901125587523]",good,drop_argument,785,syntax,argument_structure,sample9,-4.528911113739014,-4.718394756317139,TRUE
Name will talk to .,-3.964044809341431,-23.784269332885742,"what , n't ? Name","[-3.038832426071167, -5.407015800476074, -7.578134059906006, -1.9105103015899658, -5.84950065612793, -0.00027450130437500775]",bad,drop_argument,789,syntax,argument_structure,sample1,-3.8289427757263184,-3.964044809341431,TRUE
Name will remember .,-3.8289427757263184,-19.14471435546875,"what , n't ?","[-3.038832426071167, -5.407015800476074, -7.4347052574157715, -3.2638139724731445, -0.0003466005437076092]",good,drop_argument,789,syntax,argument_structure,sample1,-3.8289427757263184,-3.964044809341431,TRUE
Name will talk to .,-3.8754632472991934,-23.252779006958008,"what , n't to Name","[-3.5443806648254395, -5.422152519226074, -7.190223217010498, -0.6345924735069275, -6.460459232330322, -0.0009710840531624854]",bad,drop_argument,789,syntax,argument_structure,sample10,-4.27543830871582,-3.8754632472991934,FALSE
