Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
whose has Name broken couch ?,whose has Name broken couch ?,-40.35209971024235,-6.7253499517070585,(ROOT (WHNP _whose) (SQ (AUX _has) (NP _Name) (VP (VBN _broken) (NP _couch))) (. _?)),bad,left_branch_island_simple_question,643,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.684602811839515,-6.7253499517070585,TRUE
whose couch has Name broken ?,whose couch has Name broken ?,-34.10761687103709,-5.684602811839515,(ROOT (WHNP (WP$ _whose) (NN _couch)) (SQ (AUX _has) (NP _Name) (VP _broken)) (. _?)),good,left_branch_island_simple_question,643,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.684602811839515,-6.7253499517070585,TRUE
whose has Name broken couch ?,whose has Name broken couch ?,-40.54463239915758,-6.75743873319293,(ROOT (WHNP _whose) (SQ (AUX _has) (NP _Name) (VP (VBN _broken) (NP _couch))) (. _?)),bad,left_branch_island_simple_question,643,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.857502128411633,-6.75743873319293,TRUE
whose couch has Name broken ?,whose couch has Name broken ?,-35.1450127704698,-5.857502128411633,(ROOT (WHNP (WP$ _whose) (NN _couch)) (SQ (AUX _has) (NP _Name) (VP _broken)) (. _?)),good,left_branch_island_simple_question,643,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.857502128411633,-6.75743873319293,TRUE
whose has Name broken couch ?,whose has Name broken couch ?,-39.56352204977672,-6.593920341629453,(ROOT (WHNP _whose) (SQ (AUX _has) (NP _Name) (VP (VBN _broken) (NP _couch))) (. _?)),bad,left_branch_island_simple_question,643,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.564817618508371,-6.593920341629453,TRUE
whose couch has Name broken ?,whose couch has Name broken ?,-33.38890571105023,-5.564817618508371,(ROOT (WHNP (WP$ _whose) (NN _couch)) (SQ (AUX _has) (NP _Name) (VP _broken)) (. _?)),good,left_branch_island_simple_question,643,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.564817618508371,-6.593920341629453,TRUE
whose has Name broken couch ?,whose has Name broken couch ?,-40.41586927244957,-6.7359782120749285,(ROOT (WHNP _whose) (SQ (AUX _has) (NP _Name) (VP (VBN _broken) (NP _couch))) (. _?)),bad,left_branch_island_simple_question,643,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.831772542622361,-6.7359782120749285,TRUE
whose couch has Name broken ?,whose couch has Name broken ?,-34.99063525573417,-5.831772542622361,(ROOT (WHNP (WP$ _whose) (NN _couch)) (SQ (AUX _has) (NP _Name) (VP _broken)) (. _?)),good,left_branch_island_simple_question,643,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.831772542622361,-6.7359782120749285,TRUE
whose does Name fix cart ?,whose does Name fix cart ?,-36.36218074086325,-6.060363456810542,(ROOT (WHNP _whose) (SQ (AUX _does) (NP _Name) (VP (VB _fix) (NP _cart))) (. _?)),bad,left_branch_island_simple_question,645,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.430520707911263,-6.060363456810542,TRUE
whose cart does Name fix ?,whose cart does Name fix ?,-32.58312424746757,-5.430520707911263,(ROOT (WHNP (WP$ _whose) (NN _cart)) (SQ (AUX _does) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,645,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.430520707911263,-6.060363456810542,TRUE
whose does Name fix cart ?,whose does Name fix cart ?,-36.99914014187986,-6.166523356979977,(ROOT (WHNP _whose) (SQ (AUX _does) (NP _Name) (VP (VB _fix) (NP _cart))) (. _?)),bad,left_branch_island_simple_question,645,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.688823311935873,-6.166523356979977,TRUE
whose cart does Name fix ?,whose cart does Name fix ?,-34.132939871615235,-5.688823311935873,(ROOT (WHNP (WP$ _whose) (NN _cart)) (SQ (AUX _does) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,645,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.688823311935873,-6.166523356979977,TRUE
whose does Name fix cart ?,whose does Name fix cart ?,-36.65730204377125,-6.109550340628542,(ROOT (WHNP _whose) (SQ (AUX _does) (NP _Name) (VP (VB _fix) (NP _cart))) (. _?)),bad,left_branch_island_simple_question,645,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.4125194343166925,-6.109550340628542,TRUE
whose cart does Name fix ?,whose cart does Name fix ?,-32.475116605900155,-5.4125194343166925,(ROOT (WHNP (WP$ _whose) (NN _cart)) (SQ (AUX _does) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,645,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.4125194343166925,-6.109550340628542,TRUE
whose does Name fix cart ?,whose does Name fix cart ?,-35.891704402943716,-5.981950733823953,(ROOT (WHNP _whose) (SQ (AUX _does) (NP _Name) (VP (VB _fix) (NP _cart))) (. _?)),bad,left_branch_island_simple_question,645,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.285896062526207,-5.981950733823953,TRUE
whose cart does Name fix ?,whose cart does Name fix ?,-31.715376375157238,-5.285896062526207,(ROOT (WHNP (WP$ _whose) (NN _cart)) (SQ (AUX _does) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,645,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.285896062526207,-5.981950733823953,TRUE
whose does Name fix cart ?,whose does Name fix cart ?,-36.34857613812252,-6.058096023020419,(ROOT (WHNP _whose) (SQ (AUX _does) (NP _Name) (VP (VB _fix) (NP _cart))) (. _?)),bad,left_branch_island_simple_question,645,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.387629480798739,-6.058096023020419,TRUE
whose cart does Name fix ?,whose cart does Name fix ?,-32.32577688479243,-5.387629480798739,(ROOT (WHNP (WP$ _whose) (NN _cart)) (SQ (AUX _does) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,645,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.387629480798739,-6.058096023020419,TRUE
whose does Name fix cart ?,whose does Name fix cart ?,-37.44519742889259,-6.240866238148765,(ROOT (WHNP _whose) (VP (AUX _does) (NP _Name) (VP (VB _fix) (NP _cart))) (. _?)),bad,left_branch_island_simple_question,645,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.660008645335757,-6.240866238148765,TRUE
whose cart does Name fix ?,whose cart does Name fix ?,-33.96005187201454,-5.660008645335757,(ROOT (WHNP (WP$ _whose) (NN _cart)) (VP (AUX _does) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,645,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.660008645335757,-6.240866238148765,TRUE
whose does Name fix cart ?,whose does Name fix cart ?,-38.300745658815835,-6.383457609802639,(ROOT (WHNP _whose) (SQ (AUX _does) (NP _Name) (VP (VB _fix) (NP _cart))) (. _?)),bad,left_branch_island_simple_question,645,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.531834723727094,-6.383457609802639,TRUE
whose cart does Name fix ?,whose cart does Name fix ?,-33.191008342362565,-5.531834723727094,(ROOT (WHNP (WP$ _whose) (NN _cart)) (SQ (AUX _does) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,645,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.531834723727094,-6.383457609802639,TRUE
whose does Name fix cart ?,whose does Name fix cart ?,-36.76979292015769,-6.128298820026282,(ROOT (WHNP _whose) (SQ (AUX _does) (NP _Name) (VP (VB _fix) (NP _cart))) (. _?)),bad,left_branch_island_simple_question,645,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.488021667013243,-6.128298820026282,TRUE
whose cart does Name fix ?,whose cart does Name fix ?,-32.928130002079456,-5.488021667013243,(ROOT (WHNP (WP$ _whose) (NN _cart)) (SQ (AUX _does) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,645,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.488021667013243,-6.128298820026282,TRUE
whose does Name fix cart ?,whose does Name fix cart ?,-38.01199589912695,-6.335332649854492,(ROOT (WHNP _whose) (SQ (AUX _does) (NP _Name) (VP (VB _fix) (NP _cart))) (. _?)),bad,left_branch_island_simple_question,645,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.459168238484028,-6.335332649854492,TRUE
whose cart does Name fix ?,whose cart does Name fix ?,-32.75500943090417,-5.459168238484028,(ROOT (WHNP (WP$ _whose) (NN _cart)) (SQ (AUX _does) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,645,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.459168238484028,-6.335332649854492,TRUE
whose does Name fix cart ?,whose does Name fix cart ?,-38.46845813788804,-6.411409689648007,(ROOT (WHNP _whose) (SQ (AUX _does) (NP _Name) (VP (VB _fix) (NP _cart))) (. _?)),bad,left_branch_island_simple_question,645,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.599815213780157,-6.411409689648007,TRUE
whose cart does Name fix ?,whose cart does Name fix ?,-33.59889128268094,-5.599815213780157,(ROOT (WHNP (WP$ _whose) (NN _cart)) (SQ (AUX _does) (NP _Name) (VB _fix)) (. _?)),good,left_branch_island_simple_question,645,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.599815213780157,-6.411409689648007,TRUE
whose school was Name taking ?,whose school was Name taking ?,-30.59122633446795,-5.098537722411325,(ROOT (WHNP (WP$ _whose) (NN _school)) (SQ (AUX _was) (NP _Name) (VP _taking)) (. _?)),good,left_branch_island_simple_question,646,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.098537722411325,-5.842612381495878,TRUE
whose was Name taking school ?,whose was Name taking school ?,-35.05567428897527,-5.842612381495878,(ROOT (WHNP _whose) (SQ (AUX _was) (NP _Name) (VP (VBG _taking) (NP _school))) (. _?)),bad,left_branch_island_simple_question,646,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.098537722411325,-5.842612381495878,TRUE
whose school was Name taking ?,whose school was Name taking ?,-31.815702706816616,-5.302617117802769,(ROOT (WHNP (WP$ _whose) (NN _school)) (SQ (AUX _was) (NP _Name) (VP _taking)) (. _?)),good,left_branch_island_simple_question,646,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.302617117802769,-5.806493731157778,TRUE
whose was Name taking school ?,whose was Name taking school ?,-34.83896238694667,-5.806493731157778,(ROOT (WHNP _whose) (SQ (AUX _was) (NP _Name) (VP (VBG _taking) (NN _school))) (. _?)),bad,left_branch_island_simple_question,646,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.302617117802769,-5.806493731157778,TRUE
whose school was Name taking ?,whose school was Name taking ?,-30.98839170761572,-5.164731951269286,(ROOT (WHNP (WP$ _whose) (NN _school)) (SQ (AUX _was) (NP _Name) (VP _taking)) (. _?)),good,left_branch_island_simple_question,646,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.164731951269286,-5.9836632411841,TRUE
whose was Name taking school ?,whose was Name taking school ?,-35.9019794471046,-5.9836632411841,(ROOT (WHNP _whose) (SQ (AUX _was) (NP _Name) (VP (VBG _taking) (NP _school))) (. _?)),bad,left_branch_island_simple_question,646,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.164731951269286,-5.9836632411841,TRUE
whose school was Name taking ?,whose school was Name taking ?,-30.6018456038209,-5.100307600636817,(ROOT (WHNP (WP$ _whose) (NN _school)) (SQ (AUX _was) (NP _Name) (VP _taking)) (. _?)),good,left_branch_island_simple_question,646,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.100307600636817,-5.956243288172712,TRUE
whose was Name taking school ?,whose was Name taking school ?,-35.737459729036274,-5.956243288172712,(ROOT (WHNP _whose) (SQ (AUX _was) (NP _Name) (VP (VBG _taking) (NP _school))) (. _?)),bad,left_branch_island_simple_question,646,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.100307600636817,-5.956243288172712,TRUE
whose school was Name taking ?,whose school was Name taking ?,-31.04691715646886,-5.17448619274481,(ROOT (WHNP (WP$ _whose) (NN _school)) (SQ (AUX _was) (NP _Name) (VP _taking)) (. _?)),good,left_branch_island_simple_question,646,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.17448619274481,-5.969212645839451,TRUE
whose was Name taking school ?,whose was Name taking school ?,-35.815275875036704,-5.969212645839451,(ROOT (WHNP _whose) (SQ (AUX _was) (NP _Name) (VP (VBG _taking) (NP _school))) (. _?)),bad,left_branch_island_simple_question,646,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.17448619274481,-5.969212645839451,TRUE
whose school was Name taking ?,whose school was Name taking ?,-31.831240275102434,-5.305206712517072,(ROOT (WHNP (WP$ _whose) (NN _school)) (VP (AUX _was) (NP _Name) (VP _taking)) (. _?)),good,left_branch_island_simple_question,646,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.305206712517072,-6.088174073382382,TRUE
whose was Name taking school ?,whose was Name taking school ?,-36.52904444029429,-6.088174073382382,(ROOT (WHNP _whose) (VP (AUX _was) (NP _Name) (VP (VBG _taking) (NP _school))) (. _?)),bad,left_branch_island_simple_question,646,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.305206712517072,-6.088174073382382,TRUE
whose school was Name taking ?,whose school was Name taking ?,-31.271683060909147,-5.211947176818192,(ROOT (WHNP (WP$ _whose) (NN _school)) (SQ (AUX _was) (NP _Name) (VP _taking)) (. _?)),good,left_branch_island_simple_question,646,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.211947176818192,-5.912146992602903,TRUE
whose was Name taking school ?,whose was Name taking school ?,-35.47288195561742,-5.912146992602903,(ROOT (WHNP _whose) (SQ (AUX _was) (NP _Name) (VP (VBG _taking) (NN _school))) (. _?)),bad,left_branch_island_simple_question,646,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.211947176818192,-5.912146992602903,TRUE
whose school was Name taking ?,whose school was Name taking ?,-31.028617679402657,-5.171436279900443,(ROOT (WHNP (WP$ _whose) (NN _school)) (SQ (AUX _was) (NP _Name) (VP _taking)) (. _?)),good,left_branch_island_simple_question,646,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.171436279900443,-5.839911386590159,TRUE
whose was Name taking school ?,whose was Name taking school ?,-35.03946831954095,-5.839911386590159,(ROOT (WHNP _whose) (SQ (AUX _was) (NP _Name) (VP (VBG _taking) (NN _school))) (. _?)),bad,left_branch_island_simple_question,646,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.171436279900443,-5.839911386590159,TRUE
whose school was Name taking ?,whose school was Name taking ?,-31.058972197084454,-5.176495366180743,(ROOT (WHNP (WP$ _whose) (NN _school)) (SQ (AUX _was) (NP _Name) (VP _taking)) (. _?)),good,left_branch_island_simple_question,646,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.176495366180743,-5.916055459942406,TRUE
whose was Name taking school ?,whose was Name taking school ?,-35.496332759654436,-5.916055459942406,(ROOT (WHNP _whose) (SQ (AUX _was) (NP _Name) (VP (VBG _taking) (NN _school))) (. _?)),bad,left_branch_island_simple_question,646,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.176495366180743,-5.916055459942406,TRUE
whose school was Name taking ?,whose school was Name taking ?,-33.19132844375955,-5.531888073959926,(ROOT (WHNP (WP$ _whose) (NN _school)) (SQ (AUX _was) (NP _Name) (VP _taking)) (. _?)),good,left_branch_island_simple_question,646,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.531888073959926,-6.394006784363427,TRUE
whose was Name taking school ?,whose was Name taking school ?,-38.36404070618056,-6.394006784363427,(ROOT (WHNP _whose) (SQ (AUX _was) (NP _Name) (VP (VBG _taking) (NP _school))) (. _?)),bad,left_branch_island_simple_question,646,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.531888073959926,-6.394006784363427,TRUE
whose will Name talk about books ?,whose will Name talk about books ?,-39.03357997526026,-5.576225710751466,(ROOT (WHNP _whose) (SQ (MD _will) (NP _Name) (VP (VB _talk) (PP (IN _about) (NP _books)))) (. _?)),bad,left_branch_island_simple_question,664,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.514822689502928,-5.576225710751466,TRUE
whose books will Name talk about ?,whose books will Name talk about ?,-38.6037588265205,-5.514822689502928,(ROOT (WHNP (WP$ _whose) (NNS _books)) (SQ (MD _will) (NP _Name) (VP (VB _talk) (PP _about))) (. _?)),good,left_branch_island_simple_question,664,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.514822689502928,-5.576225710751466,TRUE
whose will Name talk about books ?,whose will Name talk about books ?,-40.97178258872176,-5.853111798388823,(ROOT (WHNP _whose) (SQ (MD _will) (NP _Name) (VP (VB _talk) (PP (IN _about) (NP _books))) (. _?))),bad,left_branch_island_simple_question,664,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.76484997305277,-5.853111798388823,TRUE
whose books will Name talk about ?,whose books will Name talk about ?,-40.35394981136939,-5.76484997305277,(ROOT (WHNP (WP$ _whose) (NNS _books)) (SQ (MD _will) (NP _Name) (VP (VB _talk) (PP _about)) (. _?))),good,left_branch_island_simple_question,664,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.76484997305277,-5.853111798388823,TRUE
whose will Name talk about books ?,whose will Name talk about books ?,-39.00978625099679,-5.572826607285256,(ROOT (WHNP _whose) (SQ (MD _will) (NP _Name) (VP (VB _talk) (PP (IN _about) (NP _books)))) (. _?)),bad,left_branch_island_simple_question,664,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.660197783533657,-5.572826607285256,FALSE
whose books will Name talk about ?,whose books will Name talk about ?,-39.6213844847356,-5.660197783533657,(ROOT (WHNP (WP$ _whose) (NNS _books)) (SQ (MD _will) (NP _Name) (VP (VB _talk) (PP _about))) (. _?)),good,left_branch_island_simple_question,664,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.660197783533657,-5.572826607285256,FALSE
whose will Name talk about books ?,whose will Name talk about books ?,-41.31896720036426,-5.902709600052037,(ROOT (WHNP _whose) (SQ (MD _will) (NP _Name) (VP (VB _talk) (PP (IN _about) (NP _books)))) (. _?)),bad,left_branch_island_simple_question,664,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.826755345687372,-5.902709600052037,TRUE
whose books will Name talk about ?,whose books will Name talk about ?,-40.7872874198116,-5.826755345687372,(ROOT (WHNP (WP$ _whose) (NNS _books)) (SQ (MD _will) (NP _Name) (VP (VB _talk) (PP _about))) (. _?)),good,left_branch_island_simple_question,664,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.826755345687372,-5.902709600052037,TRUE
whose will Name talk about books ?,whose will Name talk about books ?,-39.543598332918236,-5.649085476131177,(ROOT (WHNP _whose) (SQ (MD _will) (NP _Name) (VP (VB _talk) (PP (IN _about) (NP _books)))) (. _?)),bad,left_branch_island_simple_question,664,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.628882388350502,-5.649085476131177,TRUE
whose books will Name talk about ?,whose books will Name talk about ?,-39.40217671845351,-5.628882388350502,(ROOT (WHNP (WP$ _whose) (NNS _books)) (SQ (MD _will) (NP _Name) (VP (VB _talk) (PP _about))) (. _?)),good,left_branch_island_simple_question,664,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.628882388350502,-5.649085476131177,TRUE
